postcode,sub_district_TH,sub_district_EN,sub_district_id,district_TH,district_EN,district_id,province_TH,province_EN,province_id,id
70140,ทุ่งหลวง,Thung Luang,700801,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5737
70140,วังมะนาว,Wang Manao,700802,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5738
70140,ดอนทราย,Don Sai,700803,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5739
70140,หนองกระทุ่ม,Nong Krathum,700804,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5740
70140,ปากท่อ,Pak Tho,700805,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5741
70140,ป่าไก่,Pa Kai,700806,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5742
70140,วัดยางงาม,Wat Yang Ngam,700807,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5743
70140,อ่างหิน,Ang Hin,700808,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5744
70140,บ่อกระดาน,Bo Kradan,700809,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5745
70140,ยางหัก,Yang Hak,700810,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5746
70140,วันดาว,Wan Dao,700811,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5747
70140,ห้วยยางโทน,Huai Yang Thon,700812,ปากท่อ,Pak Tho,7008,ราชบุรี,Ratchaburi,70,5748
70170,เกาะศาลพระ,Ko San Phra,700901,วัดเพลง,Wat Phleng,7009,ราชบุรี,Ratchaburi,70,5749
70170,จอมประทัด,Chom Prathat,700902,วัดเพลง,Wat Phleng,7009,ราชบุรี,Ratchaburi,70,5750
70170,วัดเพลง,Wat Phleng,700903,วัดเพลง,Wat Phleng,7009,ราชบุรี,Ratchaburi,70,5751
70180,บ้านคา,Ban Kha,701001,บ้านคา,Ban Kha,7010,ราชบุรี,Ratchaburi,70,5752
70180,บ้านบึง,Ban Bueng,701002,บ้านคา,Ban Kha,7010,ราชบุรี,Ratchaburi,70,5753
70180,หนองพันจันทร์,Nong Phan Chan,701003,บ้านคา,Ban Kha,7010,ราชบุรี,Ratchaburi,70,5754
71000,ปากแพรก,Pak Phraek,710103,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5755
71000,ท่ามะขาม,Tha Makham,710104,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5756
71000,แก่งเสี้ยน,Kaeng Sian,710105,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5757
71190,หนองบัว,Nong Bua,710106,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5758
71190,ลาดหญ้า,Lat Ya,710107,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5759
71190,วังด้ง,Wang Dong,710108,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5760
71190,ช่องสะเดา,Chong Sadao,710109,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5761
71000,หนองหญ้า,Nong Ya,710110,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5762
71000,เกาะสำโรง,Ko Samrong,710111,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5763
71000,บ้านเก่า,Ban Kao,710113,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5764
71000,วังเย็น,Wang Yen,710116,เมืองกาญจนบุรี,Mueang Kanchanaburi,7101,กาญจนบุรี,Kanchanaburi,71,5765
71150,ลุ่มสุ่ม,Lum Sum,710201,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5766
71150,ท่าเสา,Tha Sao,710202,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5767
71150,สิงห์,Sing,710203,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5768
71150,ไทรโยค,Sai Yok,710204,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5769
71150,วังกระแจะ,Wang Krachae,710205,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5770
71150,ศรีมงคล,Si Mongkhon,710206,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5771
71150,บ้องตี้,Bong Ti,710207,ไทรโยค,Sai Yok,7102,กาญจนบุรี,Kanchanaburi,71,5772
71160,บ่อพลอย,Bo Phloi,710301,บ่อพลอย,Bo Phloi,7103,กาญจนบุรี,Kanchanaburi,71,5773
71160,หนองกุ่ม,Nong Kum,710302,บ่อพลอย,Bo Phloi,7103,กาญจนบุรี,Kanchanaburi,71,5774
71220,หนองรี,Nong Ri,710303,บ่อพลอย,Bo Phloi,7103,กาญจนบุรี,Kanchanaburi,71,5775
71160,หลุมรัง,Lum Rang,710305,บ่อพลอย,Bo Phloi,7103,กาญจนบุรี,Kanchanaburi,71,5776
71160,ช่องด่าน,Chong Dan,710308,บ่อพลอย,Bo Phloi,7103,กาญจนบุรี,Kanchanaburi,71,5777
71250,นาสวน,Na Suan,710401,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5778
71250,ด่านแม่แฉลบ,Dan Mae Chalaep,710402,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5779
71250,หนองเป็ด,Nong Pet,710403,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5780
71250,ท่ากระดาน,Tha Kradan,710404,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5781
71220,เขาโจด,Khao Chot,710405,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5782
71250,แม่กระบุง,Mae Krabung,710406,ศรีสวัสดิ์,Si Sawat,7104,กาญจนบุรี,Kanchanaburi,71,5783
71120,พงตึก,Phong Tuek,710501,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5784
71120,ยางม่วง,Yang Muang,710502,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5785
71130,ดอนชะเอม,Don Cha-Em,710503,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5786
71120,ท่าไม้,Tha Mai,710504,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5787
71130,ตะคร้ำเอน,Takhram En,710505,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5788
71120,ท่ามะกา,Tha Maka,710506,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5789
71130,ท่าเรือ (เทศบาลเมืองพระแท่น),Tha Ruea,710507,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5790
71120,โคกตะบอง,Khok Tabong,710508,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5791
71120,ดอนขมิ้น,Don Khamin,710509,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5792
71130,อุโลกสี่หมื่น,Ulok Si Muen,710510,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5793
71120,เขาสามสิบหาบ,Khao Sam Sip Hap,710511,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5794
71130,พระแท่น,Phra Thaen,710512,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5795
71120,หวายเหนียว,Wai Niao,710513,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5796
71130,แสนตอ,Saen To,710514,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5797
70190,สนามแย้,Sanam Yae,710515,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5798
71120,ท่าเสา,Tha Sao,710516,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5799
71130,หนองลาน,Nong Lan,710517,ท่ามะกา,Tha Maka,7105,กาญจนบุรี,Kanchanaburi,71,5800
71110,ท่าม่วง,Tha Muang,710601,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5801
71110,วังขนาย,Wang Khanai,710602,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5802
71110,วังศาลา,Wang Sala,710603,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5803
71110,ท่าล้อ,Tha Lo,710604,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5804
71110,หนองขาว,Nong Khao,710605,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5805
71110,ทุ่งทอง,Thung Thong,710606,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5806
71110,เขาน้อย,Khao Noi,710607,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5807
71110,ม่วงชุม,Muang Chum,710608,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5808
71110,บ้านใหม่,Ban Mai,710609,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5809
71110,พังตรุ,Phang Tru,710610,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5810
71130,ท่าตะคร้อ,Tha Takhro,710611,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5811
71110,รางสาลี่,Rang Sali,710612,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5812
71110,หนองตากยา,Nong Tak Ya,710613,ท่าม่วง,Tha Muang,7106,กาญจนบุรี,Kanchanaburi,71,5813
71180,ท่าขนุน,Tha Khanun,710701,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5814
71180,ปิล๊อก,Pi Lok,710702,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5815
71180,หินดาด,Hin Dat,710703,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5816
71180,ลิ่นถิ่น,Lin Thin,710704,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5817
71180,ชะแล,Chalae,710705,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5818
71180,ห้วยเขย่ง,Huai Khayeng,710706,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5819
71180,สหกรณ์นิคม,Sahakon Nikhom,710707,ทองผาภูมิ,Thong Pha Phum,7107,กาญจนบุรี,Kanchanaburi,71,5820
71240,หนองลู,Nong Lu,710801,สังขละบุรี,Sangkhla Buri,7108,กาญจนบุรี,Kanchanaburi,71,5821
71240,ปรังเผล,Prang Phle,710802,สังขละบุรี,Sangkhla Buri,7108,กาญจนบุรี,Kanchanaburi,71,5822
71240,ไล่โว่,Lai Wo,710803,สังขละบุรี,Sangkhla Buri,7108,กาญจนบุรี,Kanchanaburi,71,5823
71140,พนมทวน,Phanom Thuan,710901,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5824
71140,หนองโรง,Nong Rong,710902,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5825
71140,ทุ่งสมอ,Thung Samo,710903,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5826
71140,ดอนเจดีย์,Don Chedi,710904,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5827
71140,พังตรุ,Phang Tru,710905,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5828
71170,รางหวาย,Rang Wai,710906,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5829
71140,หนองสาหร่าย,Nong Sarai,710911,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5830
71140,ดอนตาเพชร,Don Ta Phet,710912,พนมทวน,Phanom Thuan,7109,กาญจนบุรี,Kanchanaburi,71,5831
71210,เลาขวัญ,Lao Khwan,711001,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5832
71210,หนองโสน,Nong Sano,711002,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5833
71210,หนองประดู่,Nong Pradu,711003,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5834
71210,หนองปลิง,Nong Pling,711004,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5835
71210,หนองนกแก้ว,Nong Nok Kaeo,711005,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5836
71210,ทุ่งกระบ่ำ,Thung Krabam,711006,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5837
71210,หนองฝ้าย,Nong Fai,711007,เลาขวัญ,Lao Khwan,7110,กาญจนบุรี,Kanchanaburi,71,5838
71260,ด่านมะขามเตี้ย,Dan Makham Tia,711101,ด่านมะขามเตี้ย,Dan Makham Tia,7111,กาญจนบุรี,Kanchanaburi,71,5839
71260,กลอนโด,Klon Do,711102,ด่านมะขามเตี้ย,Dan Makham Tia,7111,กาญจนบุรี,Kanchanaburi,71,5840
71260,จรเข้เผือก,Chorakhe Phueak,711103,ด่านมะขามเตี้ย,Dan Makham Tia,7111,กาญจนบุรี,Kanchanaburi,71,5841
71260,หนองไผ่,Nong Phai,711104,ด่านมะขามเตี้ย,Dan Makham Tia,7111,กาญจนบุรี,Kanchanaburi,71,5842
71220,หนองปรือ,Nong Prue,711201,หนองปรือ,Nong Prue,7112,กาญจนบุรี,Kanchanaburi,71,5843
71220,หนองปลาไหล,Nong Pla Lai,711202,หนองปรือ,Nong Prue,7112,กาญจนบุรี,Kanchanaburi,71,5844
71220,สมเด็จเจริญ,Somdet Charoen,711203,หนองปรือ,Nong Prue,7112,กาญจนบุรี,Kanchanaburi,71,5845
71170,ห้วยกระเจา,Huai Krachao,711301,ห้วยกระเจา,Huai Krachao,7113,กาญจนบุรี,Kanchanaburi,71,5846
71170,วังไผ่,Wang Phai,711302,ห้วยกระเจา,Huai Krachao,7113,กาญจนบุรี,Kanchanaburi,71,5847
71170,ดอนแสลบ,Don Salaep,711303,ห้วยกระเจา,Huai Krachao,7113,กาญจนบุรี,Kanchanaburi,71,5848
71170,สระลงเรือ,Sa Long Ruea,711304,ห้วยกระเจา,Huai Krachao,7113,กาญจนบุรี,Kanchanaburi,71,5849
72000,ท่าพี่เลี้ยง,Tha Phi Liang,720101,เมืองสุพรรณบุรี,Mueang Saphan Buri,7201,สุพรรณบุรี,Suphan Buri,72,5850
72000,รั้วใหญ่,Rua Yai,720102,เมืองสุพรรณบุรี,Mueang Saphan Buri,7201,สุพรรณบุรี,Suphan Buri,72,5851
72000,ทับตีเหล็ก,Thap Ti Lek,720103,เมืองสุพรรณบุรี,Mueang Saphan Buri,7201,สุพรรณบุรี,Suphan Buri,72,5852
72000,ท่าระหัด,Tha Rahat,720104,เมืองสุพรรณบุรี,Mueang Saphan Buri,7201,สุพรรณบุรี,Suphan Buri,72,5853
